player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"cito",ug0-CrzeER,2023-10-08T02:12:37.206Z,,1000,,610,-390
"Koong",gt_6X0nIL1,2023-10-08T02:12:37.193Z,,1000,,1390,390
